medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total,nextpickuptime,key,trippolyline,nextpolyline
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 19:19,2/6/13 19:32,1,-73.951691,40.774582,-73.871284,40.774323,23,CRD,1,0.5,10,0,34.5,2/6/13 19:47,32,swzwFlujbMf@aB??}B}A}ByA}BaBsAy@u@e@gCaB{B{A}ByA}B}A}B}A_CyA{ByAwB{ASKkBoA}ByA??La@d@aBDa@DODQ??GCEIGIg@_@q@i@e@i@g@w@U_@c@{@GGCAIC??g@mAKUkAyC}@{BU_@MUU[W[UUeB{Aa@[AAGEKIy@q@]Yc@]s@k@[Qe@WSK]K}EcBkAc@a@QWO_C}AuB}AyAsA}@iAIMKOuDmGaBeDkCyFw@iB{@oBMYSYMUSQQSe@_@YSm@_@QI_@Si@Sm@OcAQi@Im@GMAs@G{@E??KJC@C?G?]BiADqAHqAFW@_@BOBSDWHQJUNOLMNKNGJCDMZQh@g@`BKVKVMLOTKDYFU?QCOGIGEEGIAAACACACCGCMCQ?CAI?G?G@G?G@GDSBK@C@EDQ@ANg@HY?A@APm@@ABMVs@nEkNh@cBBIHUFOBIRg@d@}@@ABGRa@HOXi@JSHSN_@l@wARc@BGFOLWZy@FSFSDQHa@T{@DQFSHSHQ??ZYHMJMNQNQNIRONILEPENEPAN?L?P@RBLDNFNFNHdC`BPLDDJFNJ@?@@RLhH~Df@\d@Zb@X`@X`Al@xJtIXVDB\\xBlBFFFD\TjB`BjB~AJHLJ\ZbCtBrC~BTL\RJD\NVJj@P^Jl@J`AF@?T?h@@j@EVEd@GNE\IVI`@Ob@ULGl@c@b@Y~DuCvDmCFGBAJGVQhNwJTQJG@C\UJGpEaDhCcBnA{@fAq@xAcA@Ab@Yr@g@VU`@[b@c@?Ap@s@X[`@g@?AbAyA^m@LSb@s@~@}AbAaB`@m@R]R]\i@j@}@Zg@Va@d@o@h@s@Xa@Ze@NU@?Vg@HONYL_@HUFOBO@CJm@Hi@Fi@JgAJgAHeAH{@@GFy@JcAJqA@OBIBITmC?C?ADg@v@}GJy@?AD_@Fg@NiBPsCDmB@aA@cABc@Dk@P_BD]NmA@EV_B^qB??P_APiAFi@?A@G@M?A@E?A?AFg@?ALsAx@}I?A?E?AHy@\cEx@kJj@{H@EVeDLyA@A?ADe@\cEPsB@I?C?A?A@MNiBJaB@y@@s@@_BAsA@u@AK?WAWEa@A_@KqA?CA??AEk@Q_Cc@wDK_AO}@G]_@_Cg@{C[cBk@aCo@gCi@iB_@mAe@sAk@}Ae@mAo@}Ae@eAg@gAqAqCm@oAO[c@aAe@}@Uk@a@kAYaAMa@U}@EQ]{A[mBOuAACCW?CCKEg@QwA??H}A@uAPiI@q@?[A]A[C]E[ESEQ??Se@ACCEO[CGACCCGIOSQOMMAACCMKSOSMSMOIQGOGMEOCQCMAO?WFG?KBIBUFc@JSRONSTQVQ\KXM^A@,gvzwFt~zaMGXKd@G^C`@AZA\?t@B^Bb@D\F^Nj@L\HVLRNRTRHBJH@?LFPDVDN?NALALCXKTOTOVWRWR_@Rm@HYNW??Jq@Hw@@[@YBmABy@?A@OD{A???S?M@E@QBMJm@FUBIBEDEFEDADAD@FDBDBFBD?F@D?FAFAFEZId@AF?@BX??Kp@Ip@I|@I|@Ev@Gr@Cp@KhACRE|@Ev@Av@??HT@F@LBN@NBPBNDPLn@H`@DVFb@?DBD@BBDDHJbADXBXPlAHf@Hf@\|ARt@Nh@Nj@^jAZz@`AdCtBnEvBzE`A~BNZf@tAt@vBpAdEb@~Ap@vCf@~Bb@`CTrAF\?@?@FV?B?@VbBFd@TdBRnBPlBDp@Dj@HzAB\@V?XBb@@f@?X?~@Ap@Al@ElAGfAI~@?@QjBEf@c@rFAF[jD[fE]|E}@rJYxDE\?@?B?@}@vJK~@?@MfA?BAB?FA?APAD?@Ef@_@rB_@vBi@vC??Gn@KnAOfBEhAEvASzA[vBO|AGf@Cj@Gx@AXIjCE|@E`@Gv@ANGz@??GPERCRIf@CTG`@EZETCVIn@Gh@A@e@bEU|BKn@AHCDCBEF??GPIXO\Q^S`@KL??FFX^@?@BFHBB@@VX`@h@`@f@p@z@h@p@hFjG`AfAd@d@l@h@DDtCxBLHbIdGhDlC??iA`DiA|CmBlFCDCFGX??r@Vj@Vb@Xp@p@pBlBdD`DvBpBxAxAdFrEfHzGtClCr@p@|AxAdG`GdAdA|CbDdEtD
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 19:47,2/6/13 19:59,1,-73.936729,40.754833,-73.976601,40.749981,12,CRD,1,0.5,1,0,14.5,2/6/13 20:02,33,s|vwFlwgbMLLzFfFzFhF|DlDn@j@JHBDBD@B@F??@H@D?B?D?B?D?DAReD~JI^Sx@uAdEABWx@a@lA?@g@xAOh@eAzCwAlE_B`FYz@c@pACHAB[bAaAtCaGxQYx@ABCF?@Wt@y@~Bw@`CELCHA@AFCFQj@}B|G}B|GK\ITaAtCA??@_@jA??_AnC_@~@GNIN??EXc@lAM`@O^kAjD]`ASd@Wv@[`AAD?D?D?D@H??^Tj@`@`C`Bv@f@hAt@fCbB|BxAzBvAzB|A|BzAzBxA|BzA|BxAzBzA~BxA|BvAzBxA|BzA~B~Az@j@fAt@??kBzFqA`EcA~CcAdD??bC~A|BxA??^oA,m~uwFtpobM@C
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 20:02,2/6/13 20:10,1,-73.976532,40.750031,-73.955566,40.768211,8.5,CRD,0.5,0.5,1.9,0,11.4,2/6/13 20:16,34,k~uwFppobMbBoFfAiDvBsGdAiDjAsD`@sADM@A?ADKBG??}@i@??QACAIE??K?AAC?OKUIUMaAk@IIKMKM_@a@?AIGCEKKOKo@c@QSgBkA}AcAa@YyBwAYQ??EICEEGAAIIAAACAAKOUYKO??KKiAs@m@_@SO[Ok@SUCSMQOMBcBcA{B{A}ByAu@e@eAs@_C{A{B{A_CyAi@_@yAaAeC_B_C_BkBmAOMmAw@o@a@{ByA{@m@]Uc@[{ByA}BwA{B{A}ByA}B}AeAs@u@g@{BuAyAcAc@[cAq@cAo@yAaA,qpywF|mkbMo@a@}ByA}B{A??gEvM{D|L??[Q
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 20:16,2/6/13 20:20,1,-73.958961,40.771778,-73.94635,40.772865,5.5,CSH,0.5,0.5,0,0,6.5,2/6/13 20:30,35,}fzwFhclbMcBiA}B}A_C}AgCeB??|D}LdEwM|DaMzD}LF[??cCcB_C{A_C{A_BiA,emzwFdsibM~AhA~BzA~BzAbCbB??GZ{D|L}D`MeEvM}D|L{@nCkArD}BlHSh@??hCdB|BzA|BzA~BzA~BzA|B|AfCbBpBrA
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 20:30,2/6/13 20:38,1,-73.96434,40.770573,-73.981323,40.774433,6.5,CRD,0.5,0.5,1.25,0,8.75,2/6/13 20:47,36,c_zwFddmbMVNzBxA|B|A|BvA|BxAzBzA??_CnHgC|H??Oj@CPCPCTAXAR?N?L?P@b@?@?LBt@?Z?P?DA\?TCVC`@?HMr@Mp@CNCPA@?BEP?@ADEPERMh@GVK\M^GLGNk@jAKPGJCDKPKRs@jAGLg@x@MTYh@OZ]r@i@hA_@v@e@|@GLQZCBUb@Yb@a@l@a@p@SVMREJGHO`@??uBuA??qFrPUr@,uvzwFtnpbM{@jCQl@??~CDlDEl@At@C|@?bDE`DAhDGdA?`BA\Ap@@P?Z@??FLBBBBB@D@B@B@D@D?@?D?D?@ALEHCDE@CBC@CBCDIBO@E@G?E?G@E?G?GNMFCDCDADAF?F?v@L\D|@HhAF~APp@HP@D?B?HB|Bf@d@L^JD@FBTFb@LPFrB~@f@VzAr@hBbAVNx@d@`An@??HWVu@b@uA~DeMp@sB??aC{Aa@Y
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 20:47,2/6/13 20:52,1,-73.979866,40.760715,-73.967102,40.764263,5.5,CSH,0.5,0.5,0,0,6.5,2/6/13 20:58,37,maxwF`epbMwA_A_CyAyB_B}B{A{BwA??xAuEnC{Id@uAjAwDx@gC??eCcBgCeB{BwAiAu@s@c@{B{A}B{A??`CoHLe@dBqF,owxwFnumbMZ}@??zBxA??}BnHOh@aClHgC~H??xBzAxBvA??]bAM^KZ??vBrA
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 20:58,2/6/13 21:05,1,-73.974014,40.763966,-73.951714,40.769558,7.5,CSH,0.5,0.5,0,0,8.5,2/6/13 21:14,38,{uxwFz`obMJF??t@_ChByF\gA??{BwAiAu@s@c@{B{A}B{A{ByA}B{A{ByA}B{A_C{AyByA}ByA}B}A{B{AgCaB??|BmHPg@|BmHzA{Ej@iBbBgFJ[FQFODIFKDGDMFODMV}@x@{C`@qAhByF|DaM??iCcB}B{A}B_B_C{AYS,yxywFlujbMXR~BzA|B~A|BzAhCbB??}D`MiBxFa@pAy@zCW|@ELGNELEFGJEHGNGPKZcBfFk@hB{AzE??fC`B~BxA|BxA|BxAzBzAzB~A|BvAzBzAxB|A`CvAzBxA|BzAd@Zr@d@b@Xl@`@lAv@dCbB??_ClHQf@_BhF
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 21:14,2/6/13 21:28,1,-73.971985,40.762177,-73.969734,40.794853,13,CRD,0.5,0.5,2,0,16,2/6/13 22:02,39,kjxwF`tnbM]dA??gCeB{BwAiAu@s@c@{B{A}B{A{ByA}B{A{ByA}B{A??gC|H??Oj@CPCPCTAXAR?N?L?P@b@?@?LBt@?Z?P?DA\?TCVC`@?HMr@Mp@CNCPA@?BEP?@ADEPERMh@GVK\M^GLGNk@jAKPGJCDKPKRs@jAGLg@x@MTYh@OZ]r@i@hA_@v@e@|@GLQZCBUb@Yb@a@l@a@p@SVMREJGHO`@??iFvPm@jB??aDE}CCeDG_DAiCIQAWAUCWGUI??{@i@iCcB{B{A{BwAaC_BaC}A{B{AiCaBgCcBaCwA}B}A}B{A_C}A_CyAgCcBeCaB}B{A}B}A{ByA}BuA}B}A}B}A}B}AyB}AgCcBgCaBYS,}v~wF`fnbMaBeA}B{A}B}A???Q?G?E?C@C`BmF~BgH??v@f@vA`AnFpDdAp@`Ap@tA|@p@b@zBzA~BzAzBzA`CvAzBxA|BzA|BxAzBdBl@b@vA~@fC`B|@j@`Al@|B~Aj@^VPx@h@d@XZNdAl@xBvAfCbBfCbBr@f@dAr@bCzA~B|A|BzA|BzAhCdBfC`BzB~AzBtA~BzAxB|A|BxAfAr@v@f@PN|@`@x@r@t@d@f@^NJnAz@h@^~BtAjBpALHbCzAp@d@hAt@??jBoGFQHWPi@n@mBFUFO
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 22:02,2/6/13 22:08,1,-73.982674,40.767605,-73.989952,40.774696,6,CRD,0.5,0.5,1.4,0,8.4,2/6/13 22:13,40,elywF|vpbMZ_AL]f@_B??\D|@HhAF??qAdEoBfG_CpHoFvPeDjKENaAxC??{@i@kAw@}@i@aAk@??q@c@gAw@w@e@eAq@qA_Ai@a@iAs@s@e@??uAlEYz@,wxzwFfdrbMk@fB_@x@??iB}B??nA}DtAeE??dAl@x@f@r@d@hAr@h@`@pA~@dAp@v@d@fAv@p@b@??`Aj@|@h@??Rm@DOtEyNjE_Nb@uAjBoGFQHWPi@n@mBFUb@oAL]f@_B??\D|@HhAF~APp@HP@D?B?HBVF
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 22:13,2/6/13 22:22,1,-73.982086,40.765266,-73.955856,40.779182,9.5,CRD,0.5,0.5,2.1,0,12.6,2/6/13 22:31,41,}}xwF`spbMdB^d@L^JD@FBTFb@L??FUBEDMV{@n@sB|AaFhBuFf@}A??}B{A{BwA??xAuEnC{Id@uAjAwDx@gC??eCcBgCeB{BwAiAu@s@c@{B{A}B{A{ByA}B{A{ByA}B{A_C{AyByA}ByA}B}A{B{AgCaBgCcB_C{A}B{A_C}A_C{A}B}AgCaBgCeByBwAeC_ByB}AcCwA}B}AgCgB??|BkHPi@vAoEBGFO@E@GHULc@??`Ap@,yt{wFznkbMdAr@~B|A|BzA~BzA|B|A`CzAdC`BfCdB|BzA~BzA~B~A|BvA|B|AfCdBfC`B~BxA|BxA|BxAzBzAzB~A|BvAzBzAxB|A`CvAzBxA|BzAd@Zr@d@b@Xl@`@lAv@dCbB??_ClHQf@}BnH}BjH
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 22:31,2/6/13 22:42,1,-73.973846,40.762936,-73.997787,40.740437,10.5,CRD,0.5,0.5,3.45,0,14.95,2/6/13 22:44,42,goxwFr_obM|BkH|BoH??fCbB|BxA|BzA|BxAzBvA|BzAzB|AzBzAzBxApAx@j@\??]jASr@q@pBY`AgBrF_@jA??|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATNzBxAzBzAxBtAzB|AzBtAfC|AbCdB|BzAxBvAzBvAzBzAxBzAfBhAPL|BzA|BvAn@`@XRXRJFdAp@RPr@d@dCdBzBtArBtAtBtAtBrAtBrA??qGbSmEfN,{atwFxusbMa@nAmFvP??yA_A
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 22:44,2/6/13 22:48,1,-74.000824,40.742119,-73.988632,40.746258,5,CSH,0.5,0.5,0,0,6,2/6/13 22:53,43,emtwF`htbM[Uy@i@{@i@sBwA}@i@w@i@{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA{ByA??nFwPdC{HX}@@ElAwD~AaF??jBR,aguwFt{qbMf@Dl@Hl@Hx@H??Vy@bBiFfCaI??{ByA{B{A{ByAyByA{BwAeCaBeCaB{ByA}@k@_Am@uBuA_CyAyB}A{BwAmAy@w@g@uA_Ao@c@yB}AmAu@q@c@{ByA}B{A}B{A{B{A??iC`IgBzF{CrJ
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 22:53,2/6/13 22:56,1,-73.98082,40.759151,-73.982056,40.770111,5,CSH,0.5,0.5,0,0,6,2/6/13 22:58,44,cxwwFxjpbMIVqF|P_AvCkDvK??}ByA}B{A{B{A}ByA}ByA{B}A}ByAeCcBaAk@]Si@_@eAo@??BO@E@G?E?G@E?G?GAC?EAEAEACACCEACEECEMKECEAEAA?A?A?A?C?A?A?A?K@C@A@C?A@GDA@A?A@A@A@ABABA@ABABA@AB?B_@h@ABCBC@A?C@C?u@@sA@iA?sA@,e|ywFprpbMY?w@@m@BwBBeD???jE_N??nBrAJF??mCpI
