medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total,nextpickuptime,key,trippolyline,nextpolyline
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 11:01,10/9/13 11:12,1,-73.984421,40.742714,-74.002739,40.723431,9.5,CRD,0,0.5,2,0,12,10/9/13 11:45,23,_qtwFvaqbMsBsA??bCwH??zBzA|BxAzBvA??cCvHIV??xBxAdC`BdC~Az@j@|@n@tBrAr@d@~@n@tBtAz@h@z@h@??|@n@r@f@|BzANJPLNVFJDHFJP`@Tj@??dDb@hCZNBtC^NBh@HF@nATlBzAtB`BbBnAfBxArB~AtBdBtBbBzBdB`CpBt@l@dAv@FFpAdAXRzE|DlFjE`GvE??qA|CiAvCiAvCy@pBYf@??_@Y,wxpwFvttbM^XFD??]hDc@bEO`ESbA??L@|BTnBPl@B`BH`@F\Dn@HVBlCV`CV|BRB@L@tCd@RB??jBnAjBpAhBvApBxA??O`@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 11:45,10/9/13 12:18,1,-74.00898,40.716129,-73.954109,40.790192,29,CRD,0,0.5,5.9,0,35.4,10/9/13 12:21,24,sjowFf{ubMSh@??mCUgAI_AGeAK_AKoAMkAKs@CYEk@I}@M}BSGCgCUeCW[CaBQeCWc@E[E]?cDYwBWQCcBQKAwCWoCW{BQUA??`@eJj@eM??o@SeAc@UIc@OoEeBOIQG}CuAkB_A_CyAuBwA{ByAmCiBiBiA_C{Ai@_@kAw@_C}A_CwAkCcBeCiBcC}AsBsAsBuAsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA{B{AwBwA}ByA{ByA{ByA{B{AuByAQMuBuAgC}A{BwA{BwA{BwA}ByAwB_B??d@}A\iAn@sBTq@lB}FTu@fCaI??{BwAmAy@w@g@uA_Ao@c@yB}AmAu@q@c@{ByA}B{A}B{A{B{A}ByA}B{A}ByA{B{A{ByA}B{A}ByAeCcBgCeB{BwAiAu@s@c@{B{A}B{A{ByA}B{A{ByA}B{A_C{AyByA}ByA}B}A{B{AgCaBgCcB_C{A}B{A_C}A_C{A}B}AgCaBgCeByBwAeC_ByB}AcCwA}B}AgCgBiC_B{B{A_C{A{B{A}B{A{ByA{B{A_C{A{ByAeCcBeC_BkBmAQOgAs@y@k@wFuD??gC`I??fC~An@`@,sy}wF~ckbMhAt@xB|AnAx@j@`@dC|AbC~A`C`BzBxA`BjA
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 12:21,10/9/13 12:29,1,-73.957481,40.785461,-73.948509,40.776459,7.5,CRD,0,0.5,1.6,0,9.6,10/9/13 12:32,25,i||wFtykbMXP|BxAjBnADBJF|BvA|BzAzB|AjC|A??bC}H|BkHPi@vAoEBGFO@E@GHULc@fCaIr@wBbCyHjEcNjAqD,cd{wF~`jbMfB}FHS??jC`BzB~AzB~Ad@X
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 12:32,10/9/13 12:39,1,-73.948807,40.773853,-73.961662,40.774361,6.5,CRD,0,0.5,1.4,0,8.4,10/9/13 12:41,26,gszwFhbjbMzAbA|BxA|B|AhC~A??}D`MeEvM}D|L{@nCkArD}BlHSh@??hCdB|BzADB,svzwF~rlbMvBvA??Ne@}B{A??Od@AD
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 12:41,10/9/13 12:45,1,-73.961624,40.774368,-73.954681,40.778942,5,CRD,0,0.5,1,0,6.5,10/9/13 12:50,27,{vzwF`slbM}BfH??}B}AgCaBgCeByBwAeC_ByB}AcCwA}B}AgCgB??|BkHPi@vAoEBGFO@E@GHULc@rAeE,gt{wFbgkbMsAdE??fCdB~B|A??fCaIjD_L
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 12:50,10/9/13 13:13,1,-73.952904,40.776581,-73.97847,40.759205,15,CRD,0,0.5,3.85,0,19.35,10/9/13 13:14,28,_e{wFj|jbMHS??fCbBxBhA~BvA~BzAhCdBfC`B~B|AzB~A~B|A|B|A~@p@z@j@lClB??W|@ELGNELEFGJEHGNGPKZcBfFk@hB{AzE}BlHQf@}BlHgBpF_@lA??hC~A|@j@~@n@bBhAVPzBxA|BxA`@XxAbA|BzA|BzA|BvAzBzAzB|AxBzAxBvA`CzAhCdBdC`BzBxAzB`B|BxAzBxA|BxAzBxAv@f@RLp@b@??gBzFeDjK??{ByA??|C{J,kwwwFz|obMDOfB{FhCaI~BoHNc@??{B}A??Ob@aBhF_@fAgBvF_@jA??zBxAv@f@RLp@b@hAv@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 13:14,10/9/13 13:28,1,-73.978241,40.757679,-73.991776,40.744263,10,CRD,0,0.5,1,0,11.5,10/9/13 13:33,29,umwwF`yobMr@d@|BvA|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATNzBxAzBzAxBtAzB|AzBtAfC|AbCdB|BzAxBvAzBvAzBzAxBzAfBhAPL|BzA|BvA??k@fBcFzO??SM,uztwFvorbMiBkA{B{A??oF~P??|BtAvBzA|BvAbCbB??mFrP??cC_B??pEsN
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 13:33,10/9/13 13:37,1,-73.995415,40.745029,-73.992668,40.7407,4.5,CRD,0,0.5,1.5,0,6.5,10/9/13 13:40,30,s~twF|fsbMZcA??bCbBh@\zA`AzBtArBrA??pFuPnBiG,{btwFfvrbM|CwJL[vAsE`CqHb@wAHW??uBqA??ITyDtLKXcAfD??~AfA
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 13:40,10/9/13 13:57,1,-73.990974,40.739803,-73.962158,40.773075,14,CRD,0,0.5,3.6,0,18.1,10/9/13 14:00,31,q~swF`jrbMRL??L[vAsE`CqHb@wAHW??uBqAw@k@aAm@gCaBcCaByB{A}BwAyByA}B{AyByAyByA{ByA}ByA}BuA??WICACACAECaAo@_TiNa@Ys@i@SQ??OImAy@mD}BMKAAAA?AAA?A?C?A@CJ]BIBG@IBG@C@E?C?C?A?CACAAACAAAAeG}DCCCCEAEACCEACAEAMIAACAC?A?_@@M@C?A@C@CB?@CDCHA@C@A@A?C?eAo@ME??OEoBqAm@_@qAw@{B{AyB}A{B}A}B}AyBwA_CyA_C{AyB{AgCcBgC}A{B{A_CaBwBwA_CyA{B{A}ByA}BwA}B{A}ByAyB}A}B{A}ByA{ByAgCeBgC_B_C{A}B_BSM,}nzwF~vlbMmBmA}B{A}B{AeCiBmAw@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:00,10/9/13 14:15,1,-73.959991,40.775928,-73.963959,40.807819,13.5,CRD,0,0.5,2.8,0,16.8,10/9/13 14:36,32,{`{wFvilbMy@k@aC{A}B}A{B{A{BwAeC_BgCcB??Qh@}BjH??iC_B{B{A_C{A{B{A}B{A{ByA{B{A_C{A{ByAeCcBeC_B??gC~H??gAdD}@nCg@zAGPABIX_AxCUt@Ml@Kj@Gb@Ej@Gd@Mr@Md@Qh@Sb@Ub@U^_@l@]r@Yn@Uj@Wr@W|@IZENGTETEFABCHG\EXCRENCLGNEHIJQTIJKX[|@??mFxPkFtPoBjG??}B{A_CyAyB{A{B}A_CyA_CyAeCeAuCm@aDWkDOW?WCWEQCYI_@MOGOG}AcAwB}AcC}Aq@e@iAu@}B{A{B{A_C{AcBgA,ygaxFrambMa@YeD{BaBeA}B{AqBqAgC_B{B_B}B}AeGaE{ByA_@WmBqAiBkA??m@d@qBfBwBlBiB|AwAnACBEBEDSJm@b@q@r@KNKN??lCtCLN??zB`C~@|@hBbBLHDBD@R@t@r@p@d@rAz@t@b@bAf@fAf@nCzAhAp@dGlEbAn@`CrAdKtFxEpCjEzCnE`DlA|@b@X~FbEjErClFhDdCtAdD~AdA`@hA^j@Pd@L@?@@@?F@`@LhBb@xBp@|Af@~@`@lAp@bAp@xApAfAlAjDdEZb@@@@@FF?@VZdBhB`CxBjEbDnCfBhBbA~Az@dBx@tAj@fBn@n@TTF@?RFJDdBb@vA`@XF`@LXHv@TfA^LF\NTJ`@TPJZP@?FDB@@@LH@?j@\~AbAtCfBrBrA|CtBzAbAh@\t@d@RN@B@?LLbC`C`@\ZXf@^hAz@d@\BBDBt@d@z@h@bBhABBTN?@@?TNn@`@`BfAxBvA~B|AlAv@l@`@~DjC~AdA~@l@hC`Bh@Zn@b@FDt@f@vB|A^VLFJFFBPFJDVHRDb@Fb@Fl@F??@SBa@Hc@dBeFdBmF??}@o@gAw@{@i@kAw@k@]
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:36,10/9/13 14:40,1,-73.990562,40.771133,-73.982864,40.767757,4.5,CSH,0,0.5,0,0,5,10/9/13 14:41,33,aczwFdirbMj@\??Rm@DOtEyNjE_Nb@uAjBoGFQHWPi@j@eB,ylywFjxpbMBGFUHS
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:41,10/9/13 14:53,1,-73.982712,40.767513,-73.97065,40.760887,8.5,CRD,0,0.5,1.8,0,10.8,10/9/13 14:56,34,clywFxvpbMX{@L]f@_BvDyLrEkN\iAxEkOt@_C??hCdBdC`B??jAwDx@gCrAeEj@iBPg@^kA,qaxwFflnbM~AaFdC_I??eCaBc@W
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:56,10/9/13 15:08,1,-73.967468,40.760452,-73.955315,40.782555,9.5,CSH,0,0.5,0,0,10,10/9/13 15:25,35,u_xwFjwmbMeBiAYSaBgASOi@]i@]SO}BwA}B}A{BuA}B_B{B}AgBiAUO{B{A}ByA{B}A}BwA{B}AiCeBgC_B_CyA{B_B_C{A}B}A_C}AgCeBiC}A}B{A_C}A}B{A}B}A}B}AiCeB??gC`IMb@ITAFADGNCFwAnE??gC_B}B{A}BwAaBeA,aj|wF~kkbM[U??`CqH??|BxA|BzAtBrA
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:25,10/9/13 15:29,1,-73.955093,40.780228,-73.956032,40.773472,4.5,CSH,0,0.5,0,0,5,10/9/13 15:36,36,i{{wF`jkbMFDzAdAFD`@TfCdB~B|A|BzA~BzA|B|A`CzAdC`B??jAsDz@oCtBwG,qrzwFdokbMuBvG{@nCkArD??fCdB|BzA~BzA~B~A|BvA|B|AfCdBfC`B~BxA|BxAr@d@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:36,10/9/13 15:44,1,-73.963753,40.768196,-73.978531,40.756889,7,CRD,0,0.5,1.5,0,9,10/9/13 15:45,37,kpywFv`mbMhAr@zBzAzB~A|BvAzBzAxB|A??{BjHOf@_CnHeCzH??zBzAzB|AxBzAxBvA`CzAhCdBdC`BzBxAzB`B|BxAzBxA|BxAzBxAv@f@RLp@b@|B|AvA|@,iiwwFd|obMRL
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:45,10/9/13 15:54,1,-73.9785,40.756748,-73.991478,40.74992,7.5,CSH,0,0.5,0,0,8,10/9/13 15:56,38,uhwwFr|obMPJ|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATNzBxA??qGfSeC`IeBnF??xBxA|BzAvB|AxB~Ax@d@n@\^RbC|At@f@\T,}}uwFhmrbMFD
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:56,10/9/13 16:13,1,-73.991486,40.749889,-73.984634,40.719101,15,CSH,0,0.5,0,0,15.5,10/9/13 16:17,39,u}uwFnmrbM^Vb@X\Tv@h@|BxAzBxAzBxAxB~A|BtAvBzA|BvAbCbB??pF}PxAwErDiLf@yA`AcDZcAtAeEn@oBFUdCyHbC_I|D_MhEyMl@mBJ[x@iCl@mBXy@xAyEHU??Z@F?D?hEs@bGaAb@Ih@IfFy@t@MVGL?F?F@JBJBH@L@XP|AdAl@`@h@\tA~@`Al@hAr@fC~A~B~A|BzA|BvArBtAtBvAxBvArBtAzBxAxBvAvBtA`C~Ap@d@??WrA[xA??XLjFzBdFnB??q@fD]`B,k|owFncqbMUdAs@fDq@fDa@nB
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 16:17,10/9/13 16:23,1,-73.987267,40.719803,-73.980408,40.728725,6,CSH,1,0.5,0,0,7.5,10/9/13 16:45,40,iapwFtsqbMMl@??eFuBkFwBWM??MI_C}AcC_B{ByAsBqA}ByAqBwAyBwAyBwAqBsAyByA_C{A??hAoD,iyqwFvhpbMzB}G??gC_BcCcB??]fAiCdI]bA[dA_BbF_AnCeEzM}D`MeC|H}A|EOf@{@fCc@vAUr@Ur@cBpFELu@zBoGdSkFrPoFvP??qAy@y@k@aBgA
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 16:45,10/9/13 16:56,2,-74.001686,40.740936,-73.983765,40.764851,9.5,CRD,1,0.5,2.2,0,13.2,10/9/13 16:58,41,yetwFjmtbM[S_Am@u@g@uBuAy@i@{@i@sBwA}@i@w@i@{BwAcAq@_Ao@cC_Bw@i@eAq@{ByA{ByAyByA{ByA{ByAcAq@u@g@cCaBs@c@}@m@sA{@s@e@eC_ByByA{ByA{ByA{ByA{B{A{BwAcCaBgCaB}B}A{ByA}ByA{B}A}BwA{B{A}ByA}B{A{B{A}ByA}ByA??^iA,_zxwFn~pbMtBwG??PFrB~@??}CrJ??}ByA{B}A??mFvPO`@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 16:58,10/9/13 17:08,1,-73.986816,40.766712,-73.994476,40.755947,8,CRD,1,0.5,2,0,11.5,10/9/13 17:12,42,yfywFtpqbM_FtO??_C{A??pFuP??|BxA|BxAzB~AzBxAzBtA~B~AxBzA|BzAzBxA|@h@`An@zBzAtA|@d@\~BxAr@f@rAz@pBxAvA|@r@d@xBxA|@j@x@f@,scwwFj`sbMFBtBrA|@r@|@h@~BzApAz@p@b@bC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@r@b@nAz@zBxA??CJ
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:12,10/9/13 17:17,1,-74.002365,40.745239,-74.002846,40.730782,6,CSH,1,0.5,0,0,7.5,10/9/13 17:18,43,y`uwFvqtbMiE`N[fA??mA{@m@a@??hFqPrF}PnFuP??zBtArBrAtBtArBtAtBtAtBrA~B|AjCdBdCdB`C~A\T`BfANDjCjAr@\|Ar@rCtA|BjAPFpAl@rAn@tAn@XN??bBy@t@]`Ae@j@YRK,ofrwFlttbMp@[
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:18,10/9/13 17:25,1,-74.002708,40.730534,-73.989975,40.744514,7,CRD,1,0.5,1.5,0,10,10/9/13 17:28,44,}drwFpstbMn@]??_@aBCQCOAS??kB_A_CyAuBwA{ByAmCiBiBiA_C{Ai@_@kAw@_C}A_CwAkCcBeCiBcC}AsBsAsBuAsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA??jB{F,sztwFnerbMzA_F??V@|@Jh@FXB??cFzO??}ByA{B{AwBwA??nC}IVy@nA}D
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:28,10/9/13 17:41,1,-73.987419,40.744919,-74.002159,40.755695,10,CSH,1,0.5,0,0,11.5,10/9/13 17:44,45,{}twF`uqbMRk@fCaI??{ByA{B{A{ByAyByA{BwAeCaB??m@jB[~@{@nCmGbSOf@i@xAiAlDM^Sn@kA|DwDrLw@`CmCpIaBfFy@bCu@dCg@~Ag@~AWv@Wt@_AvCENYz@GPKZGRqBpG??VN,{awwF|otbMHFNHNJPFLHNJTLj@^l@`@hAt@jAv@l@^pAjAxBxAzBvAxBzAjA|@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:44,10/9/13 17:55,1,-74.005524,40.751034,-74.003113,40.724411,9.5,CRD,1,0.5,0,0,11,10/9/13 17:58,46,_evwFneubMh@^|BzAPJ\ZrA|@@CBABAB@B@XNVRh@\NXl@^RFNJLLFHHHFHFFJJPNJHFFPJP@p@F`BNf@BrCXl@FlAHr@NjBT`@B`@BdANXFh@Ft@Jb@Dd@FVBRBzBXjC\rAPTDRDRDTFTHRHPHRLTJRLx@b@RHRJVHVH??TDTDRBTBL?t@AJAjAEdAIZA^?dBDrDNbCJ`@BrBFjAD~@D^BpBHjBHV@t@Bd@BpCLd@BvAFn@BbCL??Bk@B[V_FPcDAYXcGVaG@e@AS@OE[??X@vANl@FnCTtCXjCTvCX??TwFFiBDa@n@aBhAsC??~ApA,k~pwFbvtbMlCvBn@d@??c@bE??u@YCAq@UgCw@ME}Aa@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:58,10/9/13 18:44,1,-74.004074,40.725361,-73.905273,40.887264,44,CRD,1,0.5,12.06,2.44,60,10/9/13 19:09,47,qdqwFr|tbMYIsC_AmCo@iC}@o@SeAc@UI??UJEBCBA@_@~@CDA@?@A?A@uBbAkB~@uB`Au@\w@^kB`Ay@`@??f@tBBL?H@F?HAPKzBWlFQdEYjGC\??u@E[A[CmBIeCKIAWAs@AcAEeCKMAS?qBKcAEcCKcBEOAiAFo@DgAHS@W@O?W?QAUCSCMCOE??KCUIUKUKQIoAq@SKQIUIQIUGUEQEUEe@IYGSEaAQu@KWCc@C_CYYC[GoBQWCsBWUEc@GmAOUCoC[oCUOAKAqBWQ?i@CWCQCQAQAOAK@K?M?I@K@K@K@KBQDODOFOHOFSHm@XSHSHSFQDQBM@OBK?I@I?I?KASAMCQCSEYKUGwBm@]IcCq@kCu@uA_@]KUGOEOIOGMGOIMISMUOSO}I}FmBoAWQo@a@}EcD_@Ua@WuBuAcAq@oA{@WOKIQIs@i@SOWQsBuA_@OKMk@g@i@i@sB{Ce@s@[c@c@m@U_@OQOQSUKKKKKIWUg@]UOUQQM{ByA_BcAMIQKWQOKc@[o@c@{ByA}B{AaC{A_FcDWO][cBe@m@GYCUA_AGq@COCA?UEWEQEMEUI_@Qg@Wa@UuA}@}@m@CCQKqAw@_FuCaB_AiBkAcQgLYQ?AA?WQmBoAcAq@KGAAYS}@m@YQSOKGIIMIKKUUk@g@[]cBaBOOCCQMoCiB_BeAg@[_@WsA{@iCeBuA{@_Am@cAk@?ASKKIUMm@]o@[u@]e@O}@[c@Mi@QmA]oA[}@UQGC?UI}By@aCaAyAu@ICuAs@o@a@}A_A{ByAkBuAsBeBaA}@i@k@eAkAW[GGACCAY]cFwGY]MQII[[SOQQOIOMQKSKSKQISI[M[KWI]Ik@OsFwAe@KA?ICWGsA_@]Kc@O}@]aCkAaB_AmBgAeEmC{GqEgCgBoK{HcAq@uA}@_CyAuC_BuC}AsBiAe@YA?s@c@y@i@oCmB}BaBa@W}@s@yAaAYOc@UkD_BsAm@aAi@}@o@k@_@wAkAuBsBmBsBa@c@MMACEEAA{@_AWWs@m@A?CC}@}@]W?A_@]m@i@[WA?CEWSECu@k@]YAACCYU_Aw@GEMOo@c@m@e@mDeCmDeCKGKIaFmDcAu@s@m@{@u@s@o@_A{@eIoH]Y[Yq@o@_@]e@a@m@i@o@m@q@g@i@_@YQ{@i@GEc@Wi@WoAm@i@Q}Bu@wA_@_ASsAWeASOEaB[u@O}@Qo@Mc@K]Gg@IqBa@yFiAa@OA?YKm@]]SOMYUSQYWOOg@g@][wDiDq@i@sA}@qAw@aAk@gCgAiDiAc@CUCe@IaC[_AIc@C}@Go@EcBEs@?IAO?[AiAEiAGa@Es@MOEOEKA[GKCg@OoAc@cDsAqAg@aBw@s@Sw@IIAC?KAEAIAUEGAIASCm@Ig@KG?EAGAEAKAKCICOEKECAOISKOIOMQOQQOSOQQSMMa@c@}@eAGEGGIG]UmAy@sAy@wAaAWOMIIEOI_@Mi@O{@Y_@Qg@[g@_@gCuB_CgB}AoA}BiBmA}@m@c@u@e@g@a@i@m@W]Sc@]o@]k@]_@_@[]Si@Wc@Io@I_@Cm@KYGc@OYO[S_@Ug@W}A{@_CmA_@QUIg@OqDaAk@OUIOEQIYK[Qa@S{@c@[OsBeAo@YMGECMICAWM]Ma@Uu@c@aAg@WOGEEEeA[IEIEi@YeCwAuFoCsAu@YMEC_@UkDoBmAu@aAk@kAs@qAgAyB}ByBsCaCmD_AsAS]OYq@mAwAaC_E{GcBwC_BmC]o@IOCGEKIOEKCGIQGQIQISGOGOGOGKGMIMIOKQMSm@s@u@{@[_@AC{E{FKOa@e@OQQSOQOQQQOQQMOOUOSOQMUOQKQKSKUKUKUGQGSEUGUIUKSIQMQKQOQQSSOSOQMQMUOSm@aAMSMSQUMQOQOSSUOQQQSSUUWUSQe@_@KGGGc@YSMSMQMSKSOQM??a@i@KKKKIKMMMSMSMUOYMWKWEMOo@??Wk@Qi@K[ESESCSCSCQAIAEACCEGKGGEIEGEGGICICGEKCICKCIAGAIAK???E?ELWBGDGBCDE\[??zBeApAo@???I?G?G?E@IBUR_BLu@j@yD??TF,qxpxFrsabM`FvA|@Z`@T??Kl@]hC??o@Ca@@gAHsAJU@KBMBQBKBKDMDMD]LqAn@{BdAa@HMFKBIDIBIDAL??A?E?C@C@AFAFAH?J@H@F@J?J?FAD?DCDCPIRIT??@@@B@B@B@D?DA\A\BJDFDFDFDDFDTJD?D@D@D@B@DBBBDHHJHPJTVj@`@~@h@pA??HPBFBFDFBFBD@BBBDDBBD@b@THDFDDBFDDDJHJHb@L??RLPJRLRLRNPJRLRNRP`@ZRPPNPPNPRPLNRTLNNTNPNRNVl@~@Zf@NTNTRV\^PNPNPLRJRLRHRHVFNDXFRHRFVLNHRJTNVPXRJHRNJHNLPP\`@DDb@h@p@t@t@|@pDnE@@@?|@hA`@f@LPPTNRPXNTTd@LXTj@LX@??@LTHN@BBDP\DDR^vAfC@?tAbClEtH?@b@t@FJPX@BNV?BHVFPVdABDN^h@nANZHPBBPd@Zr@b@x@hCfEbDrDJLFFVPlAdAhDtB|IpDxIpD\ND@B@TJxB`AnAn@dAj@vAz@jAr@v@`@^LNFLFpBt@|@ZNFLFhBx@pAl@tAv@nAz@pBpAfAp@~Ar@f@T`A^p@Zp@^r@d@v@l@~ArAdAz@jBxAbAx@lDfCpD`CfC`BlBfA`BbAnAt@vBfAhBdAbAn@nA~@bA|@^^XXHJlAzAxAvBZ\j@p@d@f@^\XRHDB@@@DB@@@@@?@@BBD@JHHFBB@?DBDBPHXJd@Lh@Nb@FZDV@R@D?\@bD@|BGtCM|DI~BG@?@?\An@?T?h@@rADJ@|ALbAJh@Hd@Fr@Nd@LTFVJ\JTHhA`@dA^b@R|Ax@nBpAvAfA`BtAXXr@r@f@d@z@v@NN\Xb@^\RRL\NVJHBZJJDp@Nj@JzE`A~@N`@Hh@LtAVvE~@j@J`@HF@nBb@bAVh@Nn@PtAh@j@Tr@\B@l@Z`@Tx@h@`@Vp@d@n@h@lAhAbA|@h@f@`@\^\f@d@zBpBzBrBjBdB|ArAjA`AvAbA`Ar@nA|@~B`BfAv@??FNDJDFHHJJJHFFPNzAdA??RLfBpA|BfB|BfBdB~AbAx@PR??JOJOp@s@l@c@RKDEDCBCvAoAhB}AvBmBpBgB??`CzAnCfBzBvAdKvG|BzAfC`BPL
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:09,10/9/13 19:17,1,-73.962349,40.810535,-73.969315,40.793564,8,CSH,1,0.5,0,0,9.5,10/9/13 19:20,48,qxaxF~vlbM|AbA|B|AbBbAdDzBfC~A|B|A|BvAzB|ApA|@j@\`C|AvBvAjBlARHRF??v@p@b@RLFfCxAfAn@dAp@|BxAxB|A~B|A|B|A|BvAxBzA~BzA~BzAh@^VRl@ZRP??h@aBdAgDPk@b@uAjAoDxAwE,ao~wF~bnbMyAvEkAnDc@tAQj@eAfDi@`B??RLb@X\Tp@b@|BvAzB~A~BvA??nBcGNg@??_CyAwA_A
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:20,10/9/13 19:23,2,-73.972847,40.793159,-73.972458,40.786766,4,CSH,1,0.5,0,0,5.5,10/9/13 19:23,49,cl~wF~xnbMe@[??nBiGlFwP??~BzAzBzA`CvAzBxA|BzA|BxAzBdBl@b@vA~@??[`A,oc}wFlwnbM?C
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:23,10/9/13 19:29,2,-73.972443,40.786758,-73.954994,40.784245,6.5,CRD,1,0.5,1,0,9,10/9/13 19:35,50,oc}wFhwnbMZ}@|AcFf@cBfBwF??d@eBZkBLm@DMDQJ]HSHSVg@DIFO@?LSDIN]JUFSNi@Lm@TeALm@F]Ls@He@Nw@DOH]Nm@FQDMJSFOLQJOHILIHENGFELENCRCZE`@IZKNGXQPOHGHMLONWFMNW^m@^a@`@[\YRSnBsB??dC{H??}B}AgCgBiC_B{B{A_C{A{B{A}B{A{ByA??vAmE,ot|wFvikbMh@cB??xBzA~B|A|BzAzBxA|BzAdCbB??}BjHcC|H??fCbBzB~A|AdAb@Z`BdAZPdCzAf@^
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:35,10/9/13 19:45,1,-73.962952,40.778088,-73.985909,40.77673,9.5,CRD,1,0.5,1,0,12,10/9/13 19:51,51,}m{wFf{lbMlAz@fBjAZT??OZMXOXQZUZQXOVWd@OT?@KPKTGPGVETCNCPAPCR?RATA\AVG`@AJAHKf@Il@Mn@Ur@a@pAq@rBa@rAKXA@CJ]dAENUdAa@jB[x@KPOX]n@GJILCFIJGHEFEBEDEBC@A@E@IBI@SBI?SCs@MKE[Ik@QKAMAE?E?C?A?C@E@E@C@C@CBEBKHSd@??xE|Cd@Z|FvDfCbB|BzAzBzA`C|AfCbB??eAfDgDnKoFtPc@tAmEdN??fCbBt@d@jAt@hCdBv@d@fBlA,gg{wFznqbMnBpApA|@v@f@hAt@??rFaQbBcF
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:51,10/9/13 20:01,2,-73.983765,40.773582,-73.959068,40.777233,9.5,CRD,1,0.5,2.75,0,13.75,10/9/13 20:11,52,krzwFb}pbMn@oBdAcDLg@DOjFuP??Ny@@K?G?G?O?OEYAMCMCMAEAG?KAK@I?E@KBGDQBOL_@Tc@BCP[FMd@}@^w@h@iA\s@N[Xi@LUf@y@FMr@kAJSJQBEFKJQj@kAFOFML_@J]FWLi@DSDQ@E?ADQ?C@ABQBOLq@Ls@Nk@FYFa@@CJc@Na@DMLY@CRi@x@uB??fC}HzBmHPe@??}B{A}ByAyB}A}B{A}ByA{ByAgCeBgC_B_C{A}B_BaC{A}B{A}B{AeCiBgCcBaC{AgAu@,_i{wFxclbMu@g@??~BkH??|B|A`CzAdC`BfCdB|BzA~BzA~B~A|BvA|B|AfCdBfC`B~BxA|BxA??uBvG
